loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score,false_loanword_model,false_loanword,sim_eng_ger,similarity_word_eng_ger,fl_ger
Helmerich,Helmerich,Der Helmerich führte den Zug durch die engen Straßen von Berlin.,The Helmerich took the train through the narrow streets of Berlin.,The helmerich führte den Zug durch die engen Straßen von Berlin.,Horse mackerel,loan,0.0749555347335584,0.1363636363636363,"['helmerich', 'zug', 'berlin.']",The,"[0.4542904, 0.74346685]","[[0.94695956, 0.94695956], [0.45827898, 0.76095515], [0.6122148, 0.76647115]]","['zug', 'berlin.']"
Schandelmeier,Schandelmeier,"Der Schandelmeier, der für die Ermordung von Adolf Hitler verantwortlich war, wurde später als Künstler namens Otto Skorzeny bekannt.","The Schmandelmeier, who was responsible for the murder of Adolf Hitler, later became known as the artist Otto Skorzeny.",The Schandelmeier was later known as Otto Skorzeny.,Shachelmeier,loan,0.0592018956599267,0.3198038992133166,"['schandelmeier', 'otto']",Schandelmeier,"[0.73894566, 0.73894566]","[[0.73894566, 0.73894566], [0.12973112, 0.5436841]]",['otto']
Laubscher,Laubscher,"Der Laubscher führte uns durch den Wald, um die Blumen zu besuchen.",The Laubscher led us through the forest to visit the flowers.,The Laubscher is a colloquial term for a person who knows the way or has experience in navigating through the woods.,Frozen leaves,loan,0.0540650266897958,0.31,['colloquial'],Laubscher,"[0.6402745, 0.6402745]","[[0.13262756, 0.49871734]]",['colloquial']
auf Wiedersehen,auf Wiedersehen,"Ich warte auf meine Schwester, die bald nach Berlin kommt. Auf Wiedersehen.",I'm waiting for my sister to come to Berlin soon.,"I await my sister, who will arrive in Berlin soon. Goodbye.",Goodbye,loan,0.1329241788332938,0.3125,"['await', 'arrive', 'berlin']",No,"[0, 0]","[[0.3317642, 0.69379866], [0.22202359, 0.6803926], [0.36215806, 0.66449773]]","['await', 'arrive', 'berlin']"
Fischer,Fischer,Der Fischer führte den Boot auf den See.,The fisherman took the boat to the lake.,The Fischer führte den Boot auf den See.,Fishermen,loan,0.05669791110976,0.0625,['fischer'],The,"[0.3434177, 0.7217394]","[[0.88408107, 0.88408107]]",[]
Leuthold,Leuthold,"Der Bergwanderer hörte von Leuthold, der berühmte Alpinist, der 1921 den ersten Gletscher auf dem Eiger gesehen hatte.","The mountain hiker heard of Leuthold, the famous alpinist who had seen the first glacier on the Eiger in 1921.","The Bergwanderer heard about Leuthold, the famous Alpine mountaineer who first saw the Eiger Glacier in 1921.",Leuthold,loan,0.1912416133804808,0.4600066079956748,['mountaineer'],Leuthold,"[0.80524945, 0.80524945]","[[0.3960482, 0.7052218]]",['mountaineer']
Kukuk,Kücken,"Der Hund kückt ständig auf dem Boden, weil er sich nicht bewegen kann.",The dog constantly bends on the ground because he can't move.,"Der Hund kückt ständig auf dem Boden, weil er sich nicht bewegen kann.",Chickens,hard_negative,0.0262796171040844,0.0,[],Kuckt,"[0, 0]",[],[]
Hohenzollern,Hohenzollern,Der Hohenzollern-Orden wurde 1913 von Kaiser Wilhelm II. gestiftet.,The Hohenzollern Order was donated by Emperor Wilhelm II in 1913.,The Emperor's Order of Hohenzollern was founded in 1913 by Kaiser Wilhelm II.,High-Customs,loan,0.1010005345634707,0.3125,"['hohenzollern', 'kaiser', 'wilhelm']",false loanword,"[0, 0]","[[0.85897475, 0.85897475], [0.5651461, 0.82010967], [0.521209, 0.8205197]]","['kaiser', 'wilhelm']"
Karger,Karger,Der Karger führte die Fußballmannschaft auf die Vizeeuropameisterschaft.,The Karger led the football team to the Vice-European Championship.,Der Karger führte die Fußballmannschaft auf die Vizeeuropameisterschaft.,Carriage,loan,0.0454001380928372,0.0510204081632653,['karger'],Der,"[0.5626847, 0.75255644]","[[1.0000001, 1.0000001]]",[]
Walpurgisnacht,Walpurgisnacht,"Die Walpurgissnacht war ein besonderer Abend für die Freunde, der sie gemeinsam verbrachten und die Nacht mit Musik und Feuer erlebten.",The Walpurgiss night was a special evening for the friends who spent the night together and experienced the night with music and fire.,The Walpurgissnacht was a special evening for friends who spent it together and enjoyed music and fire.,Walpurgis Night,loan,0.3137566552970952,0.6107643950437318,['it'],The,"[0.47686517, 0.4871663]","[[0.31656542, 0.75421596]]",['it']
krummholz,Krummholz,"Der Forstwirt stand vor dem Krummholz und fragte seinen Mitarbeiter, ob er helfen wollte.",The forestry man stood in front of the crooked wood and asked his coworker if he wanted to help.,The Forster was standing before the log and asked his employee if he wanted help.,Crumpled wood,loan,0.1432511849889028,0.4423868312757201,[],false loanword,"[0, 0]",[],[]
Habecker,Habecker,"Ich habe einen Habecker bei der Arbeit, um meine Lieblingsfrühstücke zu kochen.",I have a Habecker at work to cook my favorite breakfasts.,"I have a Haberstock at work, so I can cook my favorite breakfasts.",Hatchers,loan,0.3615855225145534,0.6696428571428572,['cook'],Haberstock,"[0.35552973, 0.51415306]","[[0.26049125, 0.5447115]]",['cook']
Geist,Geist,"Der Geist der Natur fängt mich an, wenn ich den Wald betrete.",The spirit of nature begins when I enter the forest.,The forest has a hold on me when I enter the woods.,Spirit,loan,0.2224246939793676,0.4745098039215686,[],hold,"[0.40959027, 0.61285716]",[],[]
Lahm,Lahm,Der Hund ist sehr lahmer als der alte Hund.,The dog is very lamer than the old dog.,The old dog is much lazier than the old dog.,Lame,loan,0.4172261448611505,0.738954922628392,['lazier'],The,"[0.21112403, 0.44968003]","[[0.27481014, 0.53814507]]",['lazier']
Goldkopf,Goldkopf,"Der Goldkopf-Typ fand sich in den Wäldern Deutschlands wieder, wo er unter den Bäumen lebte.","The Goldkopf type found himself in the forests of Germany, where he lived under the trees.",The gold-headed type found itself in the forests of Germany where it lived under the trees.,Goldhead,loan,0.4522740424147764,0.7228732638888888,"['forests', 'germany', 'it']",The,"[0.40787554, 0.5926013]","[[0.33788037, 0.67060643], [0.29235506, 0.6597605], [0.38268632, 0.6343873]]","['forests', 'germany', 'it']"
dickkopf,Dickkopf,"Der Politiker wurde für seine unvergleichliche Fähigkeit, die Regierung zu manipulieren, als ""Der Dickkopf"" bezeichnet.","The politician was called ""The Dickhead"" for his incomparable ability to manipulate the government.","The politician was referred to as ""the dickhead.""",Thickhead,loan,0.1033244975676661,0.2776119402985075,[],dickhead,"[0.6150961, 0.7770499]",[],[]
Gleich,Gleich,"Der Lehrer erklärte, dass wir gleich die Hausaufgaben machen müssen.",The teacher explained that we have to do our homework right away.,"Der Lehrer erklärte, dass wir gleich die Hausaufgaben machen müssen.",I'll be right back.,loan,0.0311572909295558,0.0,[],Der,"[0.45193684, 0.8794671]",[],[]
ester,Ester,Der Ester aus dem Weinweinbrot war sehr lecker.,The ester from the wine bread was very tasty.,"The translation of the given German sentence is:

""The wine bread with egg was very tasty.""",Ester,loan,0.1531682455208201,0.5269186712485682,['bread'],The,"[0.25560302, 0.7161286]","[[0.26031283, 0.557349]]",['bread']
Bieler,Bieler,Der Bieler von der Burg war ein bekannter Bergsteiger.,The Bieler of the castle was a well-known climber.,The Bieler vom Burgen war ein bekannter Bergsteiger.,Bieller,loan,0.0944294429607973,0.1123595505617977,"['bieler', 'burgen']",Bieler,"[0.9086826, 0.9086826]","[[0.9086826, 0.9086826], [0.6380123, 0.82745326]]",['burgen']
Utech,Utech,"Der alte Utech-Fahrzeug stand im Parkplatz, aber er war nicht mehr zu fahren.","The old Utech vehicle was in the parking lot, but it was no longer possible to drive.","Der alte Utech-Fahrzeug stand im Parkplatz, aber er war nicht mehr zu fahren.",Utech,loan,0.0239367216892195,0.0,"['im', 'parkplatz,']",Der,"[0.43349695, 0.755737]","[[0.41411445, 0.8155732], [0.44282797, 0.8141815]]","['im', 'parkplatz,']"
bergshrund,Bergschrund,"Der Bergsklima war besonders hart für die Bergsteiger, da sie auf dem Bergschrund hatten zu steigen.",The mountain climate was particularly hard for the climbers because they had to climb on the mountain range.,"The Bergsklima was particularly harsh for the mountain climbers, as they had to climb on the mountain slope.",Mountain Schrund,loan,0.3790325913518148,0.7016765285996055,"['mountain', 'mountain']",The,"[0.44196442, 0.64876264]","[[0.53971076, 0.71283126], [0.53971076, 0.71283126]]","['mountain', 'mountain']"
Netz,Netz,"Der Fußballspieler verletzte sich bei dem Training und musste sich auf die Netz vorbereiten, um seine Position sicher zu bewahren.",The football player injured himself during the training and had to prepare for the net in order to keep his position safe.,"Der Fußballspieler verletzte sich bei dem Training und musste sich auf den Netz vorbereiten, um seine Position sicher zu bewahren.",Network,loan,0.0165047121789443,0.0458715596330275,[],Der,"[0.32686907, 0.78239733]",[],[]
Hahn,Hahn,"Der Hahn brüllte laut, als er den Ball fangen wollte.",The cock roared loudly when he wanted to catch the ball.,The hound bellowed loudly as he tried to catch the ball.,Rooster,loan,0.3565506208559251,0.6818181818181819,['hound'],The,"[0.27575058, 0.59820455]","[[0.269306, 0.645573]]",['hound']
Friedmann,Friedmann,"Der Physiker Max Planck war bekannt für seine Theorie der Quantentheorie, die nach dem französischen Mathematiker Pierre-Simon Laplace benannt wurde, weil er wie ein Friedmann im Universum fühlte.","The physicist Max Planck was known for his theory of quantum theory, which was named after the French mathematician Pierre-Simon Laplace, because he felt like a Friedmann in the universe.","Der Physiker Max Planck war bekannt für seine Theorie der Quantentheorie, die nach dem französischen Mathematiker Pierre-Simon Laplace benannt wurde, weil er wie ein Friedmann im Universum fühlte.",Friedmann,loan,0.0378206297189194,0.1248322147651006,"['planck', 'französischen', 'pierre-simon', 'laplace', 'friedmann', 'im']",Der,"[0.44331205, 0.7457069]","[[0.26867604, 0.7814298], [0.42461628, 0.82432604], [0.43898046, 0.8186753], [0.34472555, 0.84645176], [1.0, 1.0], [0.60280025, 0.8107698]]","['planck', 'französischen', 'pierre-simon', 'laplace', 'im']"
Ploetz,Freitod,"Der junge Künstler, der für seine Gemälde bekannt war, hatte sich im Wald getötet, um die Bedeutung des Wortes Freitod zu thematisieren.","The young artist, known for his paintings, had killed himself in the forest to address the meaning of the word ""free death"".",The young artist who was famous for his paintings had taken his own life in the woods to discuss the meaning of the word 'freedom'.,Death,hard_negative,0.2421998559521799,0.6030932552393153,[],freedom,"[0.19610912, 0.50243604]",[],[]
Robeck,Robeck,Der Tourist fand den Robeck am Strand sehr schön.,The tourist found the Robeck on the beach very nice.,The tourist found the Robbeck beach very beautiful.,Robeck,loan,0.2953872020786076,0.5215419501133786,['beach'],Robbeck,"[0.5472405, 0.6909051]","[[0.35490316, 0.6157564]]",['beach']
Glawe,Glawe,"Der Richter sagte, dass der Glawe den Fall nicht mehr bearbeiten würde.",The judge said that the Glawe would no longer deal with the case.,The judge said that the case would no longer be handled by him.,Glawe,loan,0.39073802494525,0.576923076923077,[],no,"[0.20741098, 0.5667157]",[],[]
Gericke,Gericke,"Der Bundeskanzler Angela Merkel hat sich mit dem ehemaligen Vorsitzenden der CDU, Joachim Gauck, über die Zukunft Deutschlands unter Gericke gesprochen.",Federal Chancellor Angela Merkel talked to former CDU chairman Joachim Gauck about the future of Germany under Gericke.,The Bundeskanzler Angela Merkel has spoken with former CDU chair Joachim Gauck about Germany's future under Chancellery Chancellery.,Gericke,loan,0.1210901302644186,0.625,"['bundeskanzler', 'angela', 'merkel', 'chair', 'joachim', 'gauck']",Chancellery,"[0.31234753, 0.5893351]","[[0.35748112, 0.5874348], [0.2870021, 0.65119755], [0.27258867, 0.6170651], [0.25102895, 0.5832583], [0.27419108, 0.66552675], [0.3329081, 0.6043233]]","['bundeskanzler', 'angela', 'merkel', 'chair', 'joachim', 'gauck']"
Frankenstein,Frankenstein,"Der Vater von Frankenstein war ein ehemaliger Arzt, der sich für die Rekonstruktion des ungeborenen Igor interessierte.",Frankenstein's father was a former physician who was interested in the reconstruction of the unborn Igor.,The father of Frankenstein was a former doctor interested in reconstructing the unborn Igor.,Frankenstein,loan,0.2440194215960526,0.7269118418096023,['doctor'],Igor,"[0.1897439, 0.6495963]","[[0.11227013, 0.66508096]]",['doctor']
Maerz,März,Der Hund schlief im März auf dem Weihnachtsbaum.,The dog slept on the Christmas tree in March.,Der Hund schlief im März auf dem Weihnachtsbaum.,March,loan,0.042663316929569,0.0,['im'],Hund,"[0.5687569, 0.83745605]","[[0.6068132, 0.8056643]]",['im']
Beringer,Beringer,Der Beringer Berg ist ein beliebter Wanderplatz für die Umweltschützer.,The Beringer Berg is a popular hiking area for environmentalists.,Der Beringer Berg ist ein beliebter Wanderplatz für die Umweltschützer.,Beringer,loan,0.0829519350710985,0.1875,"['berg', 'wanderplatz']",Berg,"[0.5947075, 0.78678477]","[[0.5947075, 0.78678477], [0.5404419, 0.8963756]]","['berg', 'wanderplatz']"
Voelz,Völz,Der Völz im Wald war sehr still.,The Völz in the forest was very quiet.,The silent forest,Völz,loan,0.0469181222247709,0.1333333333333333,[],The silent forest,"[0.19097278, 0.59383]",[],[]
schwerpunkt,Schwerpunkt,"Der Sportler legte sein Schwerpunkt auf die Technik und trainierte ständig, um seine Leistung zu verbessern.",The athlete focused on the technology and trained constantly to improve his performance.,"Der Sportler legte sein Schwerpunkt auf die Technik und trainierte ständig, um seine Leistung zu verbessern.",Priority,loan,0.021476912089159,0.0,['schwerpunkt'],Der,"[0.3784666, 0.8078518]","[[0.9999999, 0.9999999]]",[]
Schrödinger,Biodiesel,"Der Autohersteller investiert in Biodiesel, um seine Treibstoffzufuhr zu diversifizieren.",The car manufacturer is investing in biodiesel to diversify its fuel supply.,"Der Autohersteller investiert in biodiesel, um seine treibstoffzufuhr zu diversifizieren.",Biodiesel,hard_negative,0.0689624210771646,0.0423728813559322,"['biodiesel,', 'treibstoffzufuhr', 'diversifizieren.']",Der,"[0.52073956, 0.8494253]","[[0.963306, 0.9940577], [0.7006837, 0.9226235], [0.631791, 0.8981222]]","['biodiesel,', 'treibstoffzufuhr', 'diversifizieren.']"
Denning,Denning,"Der Denner des Hauses stand vor dem Haus und sagte: ""Ich werde morgen früh aufstehen.""","The Denner of the house stood in front of the house and said, ""I will get up in the morning.""","Der Denner des Hauses stand vor dem Haus und sagte: ""I will rise early tomorrow.""",Denning,loan,0.0762296372786663,0.131054131054131,"['denner', 'hauses', 'haus']",Der,"[0, 0]","[[0, 0], [0, 0], [0, 0]]",[]
Koetter,Kötter,"Der Kötter, der sich als Polizist ausgab, war ein unangenehmer Bekannter meines Vaters.",The quiver who pretended to be a cop was an unpleasant friend of my father's.,"The Kötter, who pretended to be a police officer, was an unpleasant acquaintance of my father.",Coats,loan,0.2915369229944523,0.7109627278200427,"['police', 'an']",The,"[0.4199186, 0.58877826]","[[0.31830004, 0.6070441], [0.29376623, 0.5929235]]","['police', 'an']"
ermelin,Hermelin,Der Hermelin-Schmuck war ein wichtiger Teil meines Vormittagsbesuchs bei der Modefirma.,The Hermelin jewelry was an important part of my morning visit to the fashion company.,The Hermelinschmuck was an important part of my morning meeting with the fashion house.,Hermelin,loan,0.4356033805378096,0.6620805369127516,"['hermelinschmuck', 'an']",Hermelinschmuck,"[0.64915544, 0.66124594]","[[0.64915544, 0.66124594], [0.10010885, 0.60574895]]","['hermelinschmuck', 'an']"
