loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score
Hoffenberg,Quermaße,"""Die Polizei überprüfte die Querbauanlage, um sicherzustellen, dass sie nicht gegen Quermaße verstoßen.""","""The police checked the transverse structure to make sure they didn't violate cross-measures.""","""The police inspected the corner building to ensure it didn't break the regulations.""",Transverse dimensions,random,0.12874330508144838,0.44034536891679743
Frightful,Schrecklich,"Der Schrecklich kleine Hund rannte durch den Wald, während seine Freunde sahen, wie sehr sie ihn mochten.",The terrible little dog ran through the forest while his friends saw how much they liked him.,The scared little dog ran through the woods while his friends watched him with great desire.,Terrible,synonym,0.2923578077851693,0.5893491124260355
Weltbild,Weltbild,Die Weltbild der Menschen verändert sich ständig.,The world view of people is constantly changing.,The world view of people is constantly changing.,World view,loan,1.0000000000000004,0.9990234375
Momentary,Momentan,Der Lehrer erklärte uns heute das Konzept der Momentanen Bewegung von Galileo.,The teacher explained to us today the concept of Galileo's current movement.,The teacher explained to us today the concept of current motion of Galileo.,At the moment,synonym,0.6262844962765469,0.815289256198347
Bestial,Gnadenlos,Der Richter schaute das Gericht hinsichtlich der Gnadenlosigkeit des Verfahrens sehr kritisch.,The judge looked very critical to the court regarding the mercilessness of the trial.,The judge looked at the court very critically regarding the rigidity of the procedure.,Unmerciful,synonym,0.1702147534935788,0.7488193624557261
Deiss,Deiss,Der Hund ist immer sehr neugierig und will jeden Moment Deiss probieren.,The dog is always very curious and wants to try Deiss every moment.,The dog is always very curious and wants everyone to try him out at least once.,Deiss,loan,0.4636645919987621,0.7488721804511279
Averse,Entgegengesetzt,Der Wetter ist entgegengesetzt zu den Temperaturen dieses Monats in Berlin.,The weather is opposite to the temperatures of this month in Berlin.,The weather is contrary to the temperatures of this month in Berlin.,Opposite,synonym,0.7611606003349888,0.9139118457300276
Heuring,Heuring,Der Heuring war auf dem Weg nach München sehr müde.,Heuring was very tired on the way to Munich.,The Heuring was very tired on his way to Munich.,Heuring,loan,0.5877283725105319,0.9706959706959708
Botz,Botz,Der Botz im Hof lachte leise vor sich hin.,The Botz in the courtyard laughed quietly in front of him.,The cat in the yard laughed quietly away.,Botz,loan,0.10693319442988286,0.34766355140186916
Displeasure,Wut,"Ich habe Wut, weil die Katze meine Sachen gestohlen hat.",I'm angry because the cat stole my stuff.,I have lost my things because of the cat.,Anger,synonym,0.10552670315936317,0.1851851851851852
Crisp,Zerbrechlich,"Der neue Kofferraum war Zerbrechlich, wenn man ihn mit schweren Sachlingen füllte.",The new trunk was fragile when filled with heavy scaffolds.,The new cargo area was very fragile when filled with heavy loads.,Fragile,synonym,0.3541698766144059,0.7636335784313727
Zanger,Zanger,Der Zänger sang völlig laut aus dem Fenster.,The Zänger sang out of the window loudly.,"The translator's note is:

""Zänger"" means ""singer"", but in some parts of Germany and Austria it can also mean ""man"" or ""person"". Without further context, I assume ""Zänger"" refers to a man.",Narrows,loan,0.010992330671486831,0.09615384615384617
skat,Neiger,"Der Wetterwissenschaftler war neigend zur Schluss, dass die Stürme in den letzten Jahren nicht mehr das typische Wetter der Region seien.",The weather scientist was inclined to conclude that the storms in recent years were no longer the typical weather of the region.,The weather scientist was inclined to conclude that storms in recent years were not anymore typical of the region.,Neighbors,random,0.5687879343569028,0.7661888284725654
Matern,Booms,Der Wind booms durch die Städte.,The wind is booming through the cities.,The wind blows through the cities.,Booms,random,0.42383656282787785,0.7014492753623188
Scorn,Hassen,"""Die Leute haben Hassen gegen den gestranchten Hund.""","""People hate the strangled dog.""",The people have hatred against the extirpated dog.,Hate,synonym,0.10552670315936317,0.09433962264150944
Sturm,Festschrift,"Der Komponist wurde auf ein besonderes Festschrift veröffentlicht, das sich an seine Lehrer und Vorbilder widmete.",The composer was published on a special volume dedicated to his teachers and role models.,The composer was published in a special tribute volume that honored his teachers and mentors.,Fixed script,random,0.25947507140745757,0.6453333333333333
alkane,Alkan,Der Alkan ging durch die leere Gärten und sah den großen Baum stehen.,The Alkan went through the empty gardens and saw the large tree standing.,The forest man walked through the empty gardens and saw the great tree standing there.,Alkan,loan,0.43332078654237527,0.6691919191919191
Dehler,Dehler,Der Dehler ist für den Spaziergang auf dem Land gut geeignet.,The Dehler is well suited for walking in the countryside.,"The translator's note: ""Dehler"" is a brand name for a type of orthopedic shoe, not suitable as a general term.

Unterstützung Für die Fußgänge in Feldarbeit ist der Dehler geeignet.",Dehler,loan,0.01604729988472465,0.20833333333333334
einkorn wheat,Einkorn,Der Deutsche Meister kaufte ein paar Einkorn für seine Weizenmühle.,The German master bought a few grains for his wheat mill.,"The German sentence translates to:

""The German master bought some emmer for his mill.""",Monograin,loan,0.1816725573641283,0.4977876106194691
Bittenbinder,Bittenbinder,Der Bittenbinder betrieb eine kleine Schneiderwerkstatt in Berlin.,The Bittenbinder operated a small tailor's workshop in Berlin.,The Bittenbinder worked out of a small sewing workshop in Berlin.,Binders,loan,0.28646290158800986,0.7309228039041704
Lemberg,Lemberg,Der Wein aus Lemberg war sehr mild.,The wine from Lviv was very mild.,"The translation of the sentence is:

""The wine from Lviv was very mild.""",Lviv,loan,0.41412387656655214,0.7748538011695907
mispickel,Mispickel,"Der Arzt beachte, dass das Blatt mit Mispickel behandelt werden muss.",The doctor observes that the leaf must be treated with mispimples.,The doctor notices that the leaf must be treated with mistletoe.,Mispickle,loan,0.5859059370151705,0.813692480359147
excessive,übertrieben,"Der Komiker hat sich übertrieben, um die Aufmerksamkeit des Publikums zu gewinnen.",The comedian has exaggerated himself to attract the audience's attention.,The comedian has overplayed his hand in order to capture the attention of the public.,Excessive,synonym,0.11251329738544609,0.3542857142857143
clumsy,Rau,Der Rauer Käfer verbrachte alle Abendstunden im Schatten der Baumreihen.,The Rauer Beetle spent all evenings in the shade of the rows of trees.,The raven bird spent all evening hours under the branches of a row of trees.,Rough,synonym,0.12874330508144838,0.5835741178530777
solid,beträchtlich,"Die Landschaft war beträchtlich beeindruckend, insbesondere bei der Aussicht vom Berg.","The landscape was considerably impressive, especially at the view from the mountain.","The landscape was remarkably impressive, especially from the viewpoint of the hill.",Substantial,synonym,0.2135901256790989,0.5852864583333333
Ban,Verbieten,"""Wir müssen Verbieten, dass das Auto über den Weg fährt.""","""We must forbid the car to cross the road.""","""We must prohibit that the car travels along the road.""",Prohibition,synonym,0.3117090652270068,0.738954922628392
Mainz,Ebinger,"Der kleine Hund rannte durch den Wald, geführt von seiner lebhaften Katze an der Spitze.","The little dog ran through the forest, led by his lively cat at the top.","The little dog ran through the woods, led by his lively cat at the head.",Ebinger,random,0.7085876411943929,0.8650887573964497
Heilsgeschichte,Guenther,"Der Trainer sagte: ""Die Fußballmannschaft ist wie ein Familie unter Guenter.""","The coach said, ""The football team is like a family under Guenter.""","The trainer said: ""The football team is like a family under Guenter.""",Guenther,random,0.750533618267102,0.8300000000000002
Redlinger,Redlinger,Der Redlinger war auf dem FestIVAL ein bekannter Sänger.,The Redlinger was a well-known singer at FestIVAL.,The singer was known for her performance at the festival.,Redlinger,loan,0.05604233375480574,0.30487804878048785
volkslied,Volkslied,Der Volkslied von Deutschland singt oft um Mitternacht.,The folk song of Germany often sings at midnight.,The Volkslied of Germany sings often at night.,Folk Song,loan,0.11670826803245707,0.47908863920099876
Heartless,Hartherzig,Der Hartherzige Mann ging langsam durch den Wald.,The hard-hearted man slowly walked through the forest.,The translator is not provided in your request.,Hardhearted,synonym,0.05669791110976001,0.0625
Eager,Leidenschaftlich,"Ich habe die Leidenschaftlichkeit meiner Frau zum Kochen ausgelöst, als sie unsere erste gemeinsame Mahlzeit zu Hause zubereitete.",I triggered my wife's passion for cooking when she prepared our first meal together at home.,"I can help you with that, but I need to know the original German sentence first. Here's an example of a German sentence: ""Ich habe die Leidenschaftlichkeit meines Mannes zum Kochen ausgelöst, als er unsere erste gemeinsame Mahlzeit zu Hause zubereitete.""

If you'd like to translate it, here's the translation:

""I've ignited my husband's passion for cooking, as he prepared our first home-cooked meal together.""",Passionate,synonym,0.035602100883520046,0.33604964114832536
insufficient,Unvollständig,"Die Straße war Unvollständig, bis der neue Abschnitt fertiggestellt wurde.",The road was incomplete until the new section was completed.,The road was incomplete until the new section was completed.,Incomplete,synonym,1.0000000000000004,0.9995
Bussing,Büssing,Die Familie besuchte am Wochenende das historische Büssing in Hamburg.,The family visited the historic Büssing in Hamburg on the weekend.,The family visited the historic Bussing in Hamburg over the weekend.,Buzzing,loan,0.4659538415189962,0.8030303030303031
Kneer,Kneer,Der Kneer fiel auf das Bier und lächelte freundlich.,The Kneer fell on the beer and smiled friendly.,The broken sword fell onto a mug and smiled kindly.,Kneer,loan,0.09425159511373676,0.3468406593406593
firn,Szekler,Der Szekler schwamm durch das kleine See.,The Szekler swam through the small lake.,The Hungarian border region of Szekszárd is known for its lake-like waterfalls and many waterfalls along the Danube River.,Szeklers,random,0.025197593442434794,0.12195121951219512
plunder,plündern,"Wir plündern den Wald, um Fichte zu jagen und dann eine Tafel zu bauen.",We raid the forest to hunt spruce and then build a board.,We are hunting in the woods to hunt fir trees and then build a table.,looting,loan,0.20149416157064579,0.7181571815718157
Suffixaufnahme,Wendorf,"Der Wendorf öffnete sich, um das Schloss zu öffnen.",The Wendorf opened to open the castle.,"The door swung open, allowing the castle gates to swing open.",Wendorf,random,0.08130850857597448,0.2027027027027027
last blow,letzter Schlag,"Der Sportler fühlte sich zum letzten Schlag überwältigt von der Leidenschaft, die in seiner Familie und seinen Helden geführt wurde.",The athlete felt to the last blow overwhelmed by the passion that was led in his family and his hero.,The sport player felt overwhelmed by the passion that had been instilled in him by his family and his heroes.,last blow,synonym,0.31222258402876674,0.5404513888888889
Raffel,Raffel,Der kleine Hund schlüpfte aus dem Raffel und floh los.,The little dog slipped out of the raffle and fled.,The little dog sprang out of the barrel and ran away.,Raffel,loan,0.22781556051062055,0.6657910689028086
Dering,Ruden,Die Ruden im Wald waren lebendig und schimmerten unter den Sonnenstrahlen.,The rods in the forest were alive and shimmered under the rays of the sun.,The trees in the forest were alive and shone under the sun's rays.,Ruden,random,0.3693838442370969,0.5180180180180181
Exact,Wie,"Sie sagte: ""Wie geht es dir?""","She said, ""How are you?""","""How are you?""",How,synonym,0.6065306597126336,0.6134259259259259
Horrifying,Erschreckend,"Der Film war erschreckend, er ließ mich immer ein bisschen schwindeln.","The movie was terrifying, he always made me cheat a little.","The film was frightening, it left me a little bit dizzy.",Horrible,synonym,0.08450310992782924,0.18181818181818182
